,address,to_address,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10009,0xcec06f3529f985a2eed482c4d59d4d96681aeb02,0x7492e30d60d96c58ed0f0dc2fe536098c620c4c0,611,611,611,552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10010,0xcec568f4806e95289a92b0f5c1377543fbea4bcf,0x8bcfc14958edb52f9c8de5a20c4f467dd42f5908,624,621,568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10011,0xcec59dc11058d6892fbda35c9b7a41a42d33b0c9,0xdac17f958d2ee523a2206206994597c13d831ec7,456,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10012,0xcec9a1d6bb57515e0af66e640f862d29a71ccc27,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,477,415,405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10013,0xcecb8569542c204e69b78fb58a0b85dc479ddd79,0x7492e30d60d96c58ed0f0dc2fe536098c620c4c0,209,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10014,0xced1a3bd6f56de3dfe22757cb4483720052f10e6,0x82a8bdf5f38193f49a111075cb7d4800e49b6818,390,243,107,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10015,0xced1f34de673a570ce5f162624f5b126d20bab84,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,239,237,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10016,0xced306bfcb4a057ae3905063fd601774f9f18730,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,513,504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10017,0xced9ac5c425e79a80169174cb8841f2d69325791,0xf2c0d013845b8245d993da0059fe64973f13f412,191,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10018,0xceddd953e95a27d12008de6ea833362a1c17a0a3,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,177,163,62,56,50,44,41,38,35,29,26,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10019,0xcedfcfacab68b65e0a79b5b8ed0d36e859e9129c,0x44e94034afce2dd3cd5eb62528f239686fc8f162,387,301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10020,0xceeb252ad47566d35643e168caf49a700d310446,0x6dfc34609a05bc22319fa4cce1d1e2929548c0d7,583,579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10021,0xceebb330d22644b7dbfaee69b75174718f936f44,0x455c732fee7b5c3b09531439b598ead4817d5274,93,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10022,0xceee6936eed6191d324526790afc6bf567a1bef2,0x3902b1b23dcc860bc0740e2148f7782b1195ca6d,358,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10023,0xcef47173ca17924c89726d915cc954fbfea1c3ee,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,520,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10024,0xcefcca169357a18eb8c3f230f92b58562e48cae5,0xf89d7b9c864f589bbf53a82105107622b35eaa40,42,41,39,37,32,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10025,0xcf0bdbdce4a2de0c630445ecc852b063d820788c,0x76f4eed9fe41262669d0250b2a97db79712ad855,598,578,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10026,0xcf0df6d261d355c8e9b3c1f498d9d78fa8112246,0x7492e30d60d96c58ed0f0dc2fe536098c620c4c0,233,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10027,0xcf0f17cbb04d28f0b98417127146c31b4a24efa5,0xf89d7b9c864f589bbf53a82105107622b35eaa40,202,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10028,0xcf13c4af053450e8756658c7a966c20ed2ff40f2,0xdac17f958d2ee523a2206206994597c13d831ec7,249,246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10029,0xcf16de65bcd253b021e67e8eb8bdf570710fda05,0x39da41747a83aee658334415666f3ef92dd0d541,378,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10030,0xcf18c456d053c35000ce31c46b5c486270f63278,,556,555,553,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10031,0xcf1e01fd6bd141d0db5a5fdf2a6ba1160b2a85d4,0x00000000006c3852cbef3e08e8df289169ede581,577,531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10032,0xcf1f1d8732bfb6be3a593b1f38edb124a9a91d50,0x56968bb1168b0e9314dca1eb3d1e7aaf0d32263e,541,538,434,431,422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10033,0xcf25249851b39f56b2768fe1b50c062a5013f751,0xc36442b4a4522e871399cd717abdd847ab11fe88,285,283,269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10034,0xcf2c78229ad740c91bc7d529f9f991e959bb374c,0xf7f6eb18d6fca2cd7d8610f438f61127aa0a1819,60,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10035,0xcf2cf76c083160ecdae53623e3871999393e1fb1,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,592,508,447,447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10036,0xcf2e155ff157494de3248ddc41cc8fda936d6040,0xc77a1222f675b4142ded8998e7cb938fea1db44d,130,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10037,0xcf30a294b5e68705dc7547a43d536982f9f095f5,0x1c479675ad559dc151f6ec7ed3fbf8cee79582b6,328,54,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10038,0xcf30cc01ee0a8680c48174eb44207936ecb5a4ba,,583,582,461,385,374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10039,0xcf3988b52c4368b3f16d5610fe8bef6551fe45ab,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,345,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10040,0xcf42773eacf226afb44f7c81f324de4e47e0ef04,0xdac17f958d2ee523a2206206994597c13d831ec7,194,183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10041,0xcf4be57aa078dc7568c631be7a73adc1cda992f8,0xeeeec6476073778077b40a73fe32e23a9876cab4,442,329,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10042,0xcf4d72b191c6fdf30e5db182db5adf570a2a5b97,0x76f4eed9fe41262669d0250b2a97db79712ad855,514,318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10043,0xcf4dd7c9a618c37ffe87846dbc53ffc954778db8,0x11ebce0e3a9c30abaeaa8dd4ababc1a9d93de688,62,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10044,0xcf4ddcab736942b7704b7aca59b66babebad76e7,0xc243c694a0780f88db3c905807be2ee9f8016b57,292,263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10045,0xcf5ab745716bf26ca9f04590026198409a7899c2,0x00000000006c3852cbef3e08e8df289169ede581,629,386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10046,0xcf5c377c08ed877712865914048ad98f776532c5,0xf52c4865231683305ef2974801a9256b25e5de0b,95,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10047,0xcf698cdf07c7547c70273d8ad0331784d7c51ec7,0x30280b076a50b25e48c72359c9a881f2f9374a84,12,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10048,0xcf6b821709383bb798c60be0a4724a3879ef24d4,0xa58bfc8821d8d0fbac1d811efebb3929e66e0696,457,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10049,0xcf75e88b653c9e57604ffacdfae32089987e76ef,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,212,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10050,0xcf7a47da8a8058cd394116027af14b1a3aeabc1e,0x00000000006c3852cbef3e08e8df289169ede581,556,460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10051,0xcf7fd6104f06dd9cb6b385ffd57fb995e53d9008,0x9498fc5712290775463267540db0d2dd736592d5,129,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10052,0xcf806faa913b3ac7bcb7b57b1199411a76d96646,0xdb4c9b33bd9e76b4ef84d86175a1499b362fdac3,299,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10053,0xcf82e54f696ac83731278cc47cba3b664e078d68,0x34f0915a5f15a66eba86f6a58be1a471fb7836a7,617,520,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10054,0xcf850f7b4dbb0bde39835af4e07b73c3df5a19f3,0xeeeec6476073778077b40a73fe32e23a9876cab4,625,535,528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10055,0xcf873191c849525be23417bee37e071d1f372b75,0xcc65b6060f75a812c49be2d0b63d2377ef196554,404,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10056,0xcf90c586d1fbb3bcbd0d9315c721fe6293248b2e,0x6b175474e89094c44da98b954eedeac495271d0f,30,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10057,0xcf93eb193dab8fc74dacbb2914da7d21a20eafd5,0xc1adf55d3306d55f99f5f8d8102d3e817f7ef413,345,342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10058,0xcf9489a846d5d0b9fd871e2e5b30a97605dd33c1,0x6188a50efbc2188f02cafadacbf28de2b9999ca0,428,415,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10059,0xcf95065ceb0168fdb49146a344e52c64947a35ed,0xdac17f958d2ee523a2206206994597c13d831ec7,617,427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10060,0xcf9631ec83ca364ac4b21276258ae0d3520e64d9,0x9ee3de244da5831c5249cb54b51a2c5ad688cc7d,174,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10061,0xcf986210358ad7e349d78fa4be7957bfa81e3e35,0xa0c68c638235ee32657e8f720a23cec1bfc77c77,499,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10062,0xcfa421a6427333ace9cd3eecbea68b33b9ddddda,0x24ec2ca132abf8f6f8a6e24a1b97943e31f256a7,286,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10063,0xcfa8292f782f85567cb8392175b89a69752600fb,0x292f04a44506c2fd49bac032e1ca148c35a478c8,432,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10064,0xcfbce6d0fc8f4a7113975acb5514cc75fdc9609f,0xf89d7b9c864f589bbf53a82105107622b35eaa40,466,400,256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10065,0xcfc0ce815c457a5f02309e5fcb5ba640fea2900d,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,415,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10066,0xcfc0f98f30742b6d880f90155d4ebb885e55ab33,0xf9ffb0c9d3a6f32a54e965882b7e85c77e3bfe74,634,625,617,616,611,50,39,35,12,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10067,0xcfc20b0cc3def29a8dff9c843f45b2648b100899,0x4fabb145d64652a948d72533023f6e7a623c7c53,402,395,389,380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10068,0xcfc5c04397832c5ffc9173cce4144f5ec9fac66d,0x7492e30d60d96c58ed0f0dc2fe536098c620c4c0,634,634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10069,0xcfce3eeb6bb6526c2faddf28036741b0ed09f829,0x1dac7b60a4864e2842c0c05ef9fbd6e6482f89ea,362,356,351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10070,0xcfcf2c0b327d404c1c9e712272ecf1e613a75a25,0xa3e557518d5912688cf92f64e696b47ca6302479,325,314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10071,0xcfdb00d7f511aa79aa01b9387637fd6009289527,0x6b175474e89094c44da98b954eedeac495271d0f,541,85,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10072,0xcfe02dfdbdc1be173ae43705b62d58ae6e57f7d8,0x6b175474e89094c44da98b954eedeac495271d0f,525,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10073,0xcfe41ea6ce0ba1d28f9880ad2cff9b8d7b18f937,0xba12222222228d8ba445958a75a0704d566bf2c8,235,229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10074,0xcfefea54ec9e114a9128b01ef03c31944b4e4f91,0xb655b7092dcb8c3343b579ac1da0f77eb4f1d847,511,484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10075,0xcff1b1831e37487d3d78f1276ed9f177d24230a6,0x4e5b2e1dc63f6b91cb6cd759936495434c7e972f,583,568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10076,0xcff80b516d8f47b2c54bbdcf108b2cddc5be5671,0xf89d7b9c864f589bbf53a82105107622b35eaa40,626,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10077,0xcff99ee3641bd863e3f8254108fb13dd0307600e,0x7492e30d60d96c58ed0f0dc2fe536098c620c4c0,546,522,510,487,470,467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10078,0xcfff47a08879cf7d1504be34ef38f3babc42809a,0x34d85c9cdeb23fa97cb08333b511ac86e1c4e258,99,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10079,0xd0001b4929809f8d812c6f5d0fca3eabae182418,0x39da41747a83aee658334415666f3ef92dd0d541,272,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10080,0xd004120379e8ca78ad94ccc8b38d54216620e601,0x82e0b8cdd80af5930c4452c684e71c861148ec8a,463,459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10081,0xd0073836eca1ba5a2e528595d8aac7622f7030e5,0x00000000006c3852cbef3e08e8df289169ede581,440,438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10082,0xd0099123be09dc4439f28007969a45cd023ec9e1,0x7708b79e2bc3b7ab816e66af33a8c9385f0fca4b,167,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10083,0xd00d6674ec33c5db5dd0f7d29d8c56b4e4ccca13,0x4675c7e5baafbffbca748158becba61ef3b0a263,312,277,276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10084,0xd018538c87232ff95acbce4870629b75640a78e7,0x4423003e7180c424f3e0a669ff669030fdd310f6,487,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10085,0xd0230d9d763a6139ac94eca0ddce82da381a9791,0x473bb07013b00959c64bdea44c6d8cf59b796f94,632,188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10086,0xd02607bf0f01b2010b14e1d79d8b1a271306442b,0xf89d7b9c864f589bbf53a82105107622b35eaa40,319,309,143,111,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10087,0xd026bfdb74fe1baf1e1f1058f0d008cd1eeed8b5,0xc5a9bc46a7dbe1c6de493e84a18f02e70e2c5a32,48,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10088,0xd026da4910b0f5a018b5d32cf654a6bb81c421a0,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,417,415,413,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10089,0xd029e10428827e05bf265e4b052657c8e47c3248,0xf7a0383750fef5abace57cc4c9ff98e3790202b3,635,626,624,610,589,580,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10090,0xd03b6620b1d11e204bda2b88871ed9a2d14c745f,0x23f0dcecfe50f70d0c87578fd6a14f59900ab5e1,437,406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10091,0xd0451f62be92c2e45dbafbf0a9aa5fd42f1798ea,0xaf5191b0de278c7286d6c7cc6ab6bb8a73ba2cd6,623,607,592,586,366,352,336,306,291,263,230,200,184,169,154,139,123,108,94,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10092,0xd0545d0706313263d4c903b1e6fbf47713e2996f,0x6dfc34609a05bc22319fa4cce1d1e2929548c0d7,211,196,164,163,151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10093,0xd059ef0a6d74fbbfb42fc44ab3f9c9666f90553f,0x8d133fb8c0517073be202508237b6bd2ca1b1b39,171,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10094,0xd062ab63bb4f7af7e59b85defc3c90bfa9b81e6e,0x76f4eed9fe41262669d0250b2a97db79712ad855,560,494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10095,0xd0696bda206af92b48c8af9ab9000701f91b1f49,0x0a1730279b86a00c7214abc624f19261f8fd9a88,617,605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10096,0xd0701bfdb70f69c7b1855db1099c8abbecaf9310,0x4464a416cd602b4653ca4e16324e1722796cde62,629,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10097,0xd07e2c79966e284c971409cb35111a90dc6d6641,0x7ca0a95c96cd34013d619effcb02f200a031210d,536,464,464,464,464,461,458,455,452,446,439,436,432,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10098,0xd07eb5513e5c2ae8894a50d670f247987fab209a,0x7492e30d60d96c58ed0f0dc2fe536098c620c4c0,434,369,354,354,354,339,332,327,320,317,313,311,252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10099,0xd082239e2592dd3ae19727fc25783f0ad0bf69a7,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,83,78,27,23,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10100,0xd0837868be885f4d266c4e34483ac80edbd20ead,0xecbab1a278f02f2b47d60b9305469d3e4decefc0,164,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10101,0xd084c743fb2cbba59b022c1d054bbd134e17d989,0x283af0b28c62c092c9727f1ee09c02ca627eb7f5,100,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10102,0xd08aa7b46be26a6cb9cdeddb1aed14d5dd92628f,0x00000000006c3852cbef3e08e8df289169ede581,118,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10103,0xd08e399800498bd4dea311e085937e54b1aacd82,0x9008d19f58aabd9ed0d60971565aa8510560ab41,70,63,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10104,0xd094ea243740005eaa3493fb448348cf6a269b28,0x937ff6b4d9c50d250f1e8c503ade1ff7407d1fb0,342,337,321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10105,0xd096169b98faa5f98cb4878f1e77c2e2a25ec3f8,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,541,529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10106,0xd0991d7b5049154e880879534c065f6dee615ea8,0x283af0b28c62c092c9727f1ee09c02ca627eb7f5,559,545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10107,0xd0994c574f45901adb4d6ffcb2c4bfe9f946211f,0x65e2bd189db4f46d71afd401a9b88d662b361d87,306,303,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10108,0xd09e413c10d99cf67f7f1b0f6e3b5feb1fe70125,0x335c03b083a2eaead74c75a0df98136127582974,485,466,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10109,0xd0a8bb6e0f3181466ef23afb0abc546153eeee21,0xa9d1e08c7793af67e9d92fe308d5697fb81d3e43,161,143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10110,0xd0b6d9d75aae101000ee9b28aba623151bf5096b,0x3f71e92810904a021a28035e0d9ace2ea9f209fd,522,514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10111,0xd0b97ecf884f93b028688f3c972681c6f3c27c34,0x0d539ecb0687e2a8e7ee2fa763a96272266d0ebc,473,445,402,387,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10112,0xd0ba82743782e90e3f6ebf5fa0a0a8d9cc013777,0xf7f6eb18d6fca2cd7d8610f438f61127aa0a1819,361,360,355,351,349,347,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10113,0xd0be1fded5d964619b92b3672c08c43305529be0,0x50240c32e29f56e886c8c36ae3d1e45e25609dd1,459,162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10114,0xd0be72587f6438f4d4d6d3f210ecc35dabdb66d0,0x11b197e078e41af41bc1d9e03407090e61e40baa,366,311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10115,0xd0c096ac82eba8d7a26f96ffc34b4e3bba3a1122,0xf89d7b9c864f589bbf53a82105107622b35eaa40,210,205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10116,0xd0cb04fee15dbac9f1565fa025503abcacd137e5,0x7492e30d60d96c58ed0f0dc2fe536098c620c4c0,464,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10117,0xd0cb71db38b54adbf8b3c7a00c47aaf3fbc527bc,0xdac17f958d2ee523a2206206994597c13d831ec7,633,586,582,503,498,434,430,367,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10118,0xd0cbe8380cfb12127cdb3d947c600faa6d70f801,0x172401c05a6f9d569d731f747d3bfd66b1c68e54,301,297,297,293,237,221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10119,0xd0cc08ac12cdbad1fd89cd81565854a647be20e9,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,538,533,528,525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10120,0xd0d4936b75b781e23228fee283266c1e6905fc57,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,422,410,402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
